"id","name","popularity","duration_ms","artists","id_artists","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","release_year","release_month","release_day"
28467,"Paint The Year",0,325933,"['Gertie', 'Conduct Becoming']","['0UoxtEwSscLbNTUpk6sUGx', '4EzzfttVqEkTnSXzP911bV']",0.421,0.352,7,-17.194,0.035,0.717,0.869,0.0844,0.105,127.749,"2002","04","01"
18498,"Bordahajtogató",39,188373,"['Elefánt']","['5XXDBFhkTp168rjq9IjAE3']",0.34,0.895,11,-5.02,0.0745,0.139,0,0.31,0.698,180.296,"2013","01","01"
24737,"Safari",22,243303,"['Luis Miguel']","['2nszmSgqreHSdJA3zWPyrW']",0.697,0.783,2,-6.517,0.0359,0.391,2.5e-05,0.0844,0.91,132.436,"1983",NA,NA
28031,"לולה",43,198667,"['Dudu Tassa']","['3AoetF4LFZLRJjfuy071mz']",0.503,0.601,11,-5.991,0.0319,0.53,0,0.133,0.302,151.852,"2006","07","05"
21262,"找對的人",39,249806,"['Hins Cheung']","['2MVfNjocvNrE03cQuxpsWK']",0.545,0.321,2,-9.322,0.0343,0.73,0,0.113,0.264,126.067,"2015","07","12"
21000,"תנו לשמש יד",14,280467,"['Svika Pick', 'Margalit Ankori', ""Participants of 'Hair'""]","['7hMpCrQFkZm9Sy1S9ZwBFe', '6h1o4LTr3fkBylX4how87X', '6qHuCO0qotCwKrVA2CQhGT']",0.56,0.517,11,-8.787,0.0358,0.125,8.74e-06,0.204,0.864,103.767,"1970","01","01"
198,"Mistreated Woman - Take 2",16,172213,"['B.B. King']","['5xLSa7l4IV1gsQfhAMvl0U']",0.684,0.36,0,-8.826,0.0385,0.96,0.000176,0.119,0.421,82.361,"1951","01","01"
12411,"Murmurando",41,318373,"['Trzeci Wymiar']","['3LuYfF9A3UhXY4xqQkXjJ7']",0.708,0.823,6,-4.685,0.267,0.173,0.000168,0.0922,0.61,98.088,"2015","05","08"
8134,"Σήκω Διαμάντω",0,188693,"['Αντώνης Διαμαντίδης']","['2CjOxjOHsK5lEFVwsxabBX']",0.481,0.243,11,-10.211,0.0673,0.988,0.274,0.0973,0.428,106.826,"1930","01","01"
27295,"No Hay Problema",36,372053,"['Pink Martini', 'Ernesto Lecuona']","['6KyUat70qaniuiZq63HzFZ', '4Gd1JXQVbYicIeo2bDNHwL']",0.828,0.668,5,-10.424,0.0494,0.707,0.907,0.0935,0.889,130.605,"1999","04","20"
14917,"Tirar la Casa por la Ventana",45,154053,"['Cumbia Juan']","['14W5NzubXTLLLVF4XjtCU2']",0.692,0.783,5,-4.739,0.0336,0.141,0.0111,0.189,0.955,85.496,"2015","06","11"
11960,"Coroiqueñita",7,206867,"['Sobrevigencia']","['1vjEok1sqsPiUlLCTykEJq']",0.708,0.234,10,-12.628,0.0491,0.573,0,0.167,0.587,83.966,"1996","08","11"
1023,"Concertino for 12 Instruments",0,384267,"['Igor Stravinsky']","['7ie36YytMoKtPiL7tUvmoE']",0.332,0.0662,7,-23.143,0.0484,0.973,0.801,0.184,0.225,72.857,"1948",NA,NA
18814,"New Year's Eve 2003 (That Dream) (Feat. Nex Millen)",0,281793,"['Zilla Rocca']","['6RIqif16hxNg6BZjd7td2Q']",0.443,0.917,6,-5.433,0.313,0.152,0,0.378,0.468,88.489,"2011","09","20"
16709,"ירושלים של זהב",33,346893,"['Ofra Haza']","['6tOL5L1TlmBLdFMeEoXgae']",0.288,0.408,0,-6.983,0.0304,0.579,1.86e-06,0.126,0.105,143.698,"2000","01","04"
14374,"Damage, Inc. - Remastered",50,332465,"['Metallica']","['2ye2Wgw4gimLv2eAKyk1NB']",0.326,0.848,11,-10.567,0.167,0.000467,0.466,0.134,0.143,91.671,"1986","03","03"
11514,"The Power of Your Love - Live",53,302093,"['Hillsong Worship', ""Integrity's Hosanna! Music"", 'Darlene Zschech']","['3SgHzT552wy2W8pNLaLk24', '72iDlGYfVrntfpKzmAv0Hn', '6ZLy8YFk7VbamsI5qbYXtw']",0.454,0.396,7,-11.462,0.0242,0.0431,1.83e-05,0.645,0.255,80.784,"1996",NA,NA
27110,"Dori I da boli",14,222720,"['Emilia']","['0j6Z5YMSqBePHbPKLQwrcU']",0.756,0.847,7,-5.781,0.032,0.355,0,0.165,0.916,135.079,"2008","12","22"
21797,"Wo sind die Clowns?",53,205693,"['Saltatio Mortis']","['09Z51O0q4AwHl7FjUUlFKw']",0.506,0.973,0,-3.401,0.0735,0.0334,0,0.0475,0.343,96.03,"2015","08","14"
255,"Ölmez Bu Hareket / Çileli Müjde",27,698880,"['Ozan Arif']","['1h29VsMiKwoouXdlosez2g']",0.777,0.336,2,-13.746,0.0511,0.55,3.46e-06,0.134,0.577,106.687,"2000","01","01"
13380,"1, 2, Ultraviolento",46,252453,"['Los Violadores']","['4EkrhlCS2DbFxvC3Uhq6p2']",0.431,0.895,2,-6.315,0.0747,0.00733,7.7e-06,0.11,0.593,177.538,"1985","01","01"
11815,"Confieso",51,224227,"['Kany Garcia']","['69UypehHabb68utzfjAVlV']",0.476,0.244,9,-8.361,0.0997,0.915,0,0.0975,0.36,177.688,"2018","05","18"
11298,"Lunes",39,206413,"['Sponge Cola']","['1tXFYQZSAswt4JLB42lpye']",0.385,0.903,0,-4.613,0.114,0.00908,5.48e-06,0.47,0.301,144.212,"2013",NA,NA
2046,"Kedi Gelmiş",39,130032,"['Müjde Tuğsuz']","['55QhT7ZDerHcffSmRxcV9K']",0.658,0.0731,7,-15.748,0.0317,0.916,0.00221,0.152,0.428,100.097,"2011","06","08"
27543,"The Wakhra Song",60,196000,"['Navv Inder', 'Lisa Mishra', 'Raja Kumari']","['7GPyedHMvKTiM2OfXc0MVv', '418X5slNWlJwym4x3Oq3Cs', '5cBFMoMgcAt03YL2r0tS25']",0.788,0.894,5,-2.661,0.198,0.339,0.000253,0.0649,0.588,89.945,"2019","07","08"
14436,"Shadegrown",23,276427,"['Sentenced']","['5jQPKWBobu6cJwGSbbqgCk']",0.45,0.9,7,-5.836,0.043,0.000217,0.174,0.168,0.607,125.011,"1997","07","13"
3990,"Arkansas Lovin' Man",21,169773,"['Johnny Cash']","['6kACVPfCOnqzgfEF5ryl0x']",0.752,0.425,1,-12.597,0.068,0.543,0.0359,0.068,0.757,76.602,"1972","04","01"
20532,"Back In Your Own Backyard",0,157958,"['Fletcher Henderson']","['2ovJLSejirvJybNers2YG6']",0.749,0.298,2,-9.359,0.0599,0.975,0.939,0.0615,0.923,172.61,"1924",NA,NA
21952,"Sua Mä Kaipaan",15,274267,"['Kirka']","['1RJAalQs0oU7mC5krUYvrO']",0.498,0.209,0,-16.217,0.0295,0.107,7.28e-05,0.0835,0.0904,106.254,"1998","10","08"
20930,"Coming Your Way - 2013 Remaster",30,225612,"['Fleetwood Mac']","['08GQAI4eElDnROBrJRGE0X']",0.558,0.624,4,-14.79,0.0614,0.854,0.929,0.115,0.127,140.333,"1969","09","19"
12194,"潑水歌",19,56920,"['Steve Chou', '吳貞慧', '袁美莉']","['1Qneon4tYZ7srVOU91bTsO', '2n42wDa8WJBjWF8XT9rMVC', '2YUQQDckJwOTA5xIo6mgkI']",0.788,0.852,2,-2.816,0.0722,0.502,0,0.629,0.932,135.08,"2001","08","08"
26227,"Sto Adio Mou Paketo",31,199880,"['Filippos Nikolaou']","['0WXQLfSH0MYV0Xnba8Jlsy']",0.731,0.526,5,-6.768,0.0378,0.656,0,0.173,0.847,135.917,"2008","12","01"
13488,"Koi Pyar Ki Dekhe Jadugari",5,203792,"['Mohammed Rafi', 'Lata Mangeshkar']","['0gXDpqwYNDODn7fB0RDN8J', '61JrslREXq98hurYL2hYoc']",0.413,0.326,9,-12.849,0.0353,0.992,0.016,0.167,0.856,114.057,"1960","01","01"
12151,"Decode - Twilight Soundtrack Version",60,261960,"['Paramore']","['74XFHRwlV6OrjEM0A2NCMF']",0.282,0.866,10,-4.223,0.0588,0.000705,0.0055,0.101,0.277,163.987,"2009","09","22"
939,"Inner Station",13,276867,"['Minimal Compact']","['6a2HcrBBLrhSq57wzuoXYr']",0.621,0.711,9,-15.596,0.0271,0.0514,0.372,0.181,0.776,110.884,"1987","01","01"
22374,"No Me Dejes",32,252613,"['Chala Madre']","['4K8Bs7ExuPr0rIvXIlMXK4']",0.913,0.664,11,-4.662,0.0595,0.201,1.97e-06,0.069,0.885,103.973,"2005","03","03"
16585,"Csillagtengeren",39,220110,"['Intim Torna Illegál']","['5Eu0ZKYxPuLFCIEmtxzOGV']",0.707,0.626,6,-8.752,0.0328,0.41,0,0.0914,0.44,125.021,"2019","12","17"
29397,"Reyhan",25,141740,"['Rashid Beibutov']","['5jLW4Y4UnQSUr4NDxlNKwh']",0.488,0.291,5,-10.683,0.043,0.913,4.85e-06,0.147,0.703,105.379,"1995",NA,NA
2365,"Sentimental Gentleman From Georgia",8,184707,"['The Boswell Sisters']","['2mflSlnegn3rBmzsh08OcN']",0.668,0.132,4,-12.561,0.094,0.956,4.84e-06,0.0776,0.733,122.527,"1925",NA,NA
5885,"De Boca en Boca",43,264760,"['Niña Pastori']","['6UelqIK8qwhWFc2f6nSEh8']",0.814,0.725,9,-7.185,0.304,0.28,0,0.121,0.622,80.863,"2009","10","13"
4994,"T'es pas beau",21,129800,"['Henri Dès']","['0CY3kcceNHCysHMl8u7duy']",0.768,0.356,2,-11.673,0.0659,0.839,0,0.0802,0.79,129.456,"1979",NA,NA
552,"おやすみ",30,250640,"['ELLEGARDEN']","['3cbd5GWGOknxmFAe77MDbk']",0.112,0.782,2,-3.198,0.0627,0.000223,0.00272,0.663,0.347,183.923,"2002","10","16"
8454,"Natalie - piękniejszy świat",20,404987,"['Krzysztof Klenczon']","['3L6tyZ6cRzyo0VsnwSiOPy']",0.428,0.325,2,-13.892,0.0389,0.696,1.97e-05,0.128,0.595,91.27,"1978","07","22"
24546,"Desa",25,235613,"['Iwan Fals']","['7LkkXDrBNVODZKIJlWGwbX']",0.705,0.29,9,-11.218,0.0422,0.764,0,0.0891,0.425,120.298,"2004","06","08"
15749,"Zamana Yeh Samjha",1,301667,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']",0.503,0.286,2,-10.819,0.144,0.962,0.00048,0.0733,0.6,77.371,"1953","01","01"
23928,"Apna Desh Hai Apna Ghar",0,186147,"['Shanta Apte']","['5cOYAkL1Zm9aLBZEI1nWWJ']",0.325,0.328,2,-10.017,0.0521,0.976,0.372,0.225,0.472,74.443,"1942","12","31"
13529,"No Te Vayas Nunca Compañera",10,251107,"['José Carbajal ""El Sabalero""']","['2AlStpp6v7JIRlK4ybvifg']",0.376,0.487,0,-11.429,0.21,0.704,8.91e-06,0.988,0.495,78.87,"1984","01","01"
14344,"La Vida en el Guetto",23,200240,"['La Etnnia']","['5g03v1dieHbVUP47XeXk7H']",0.778,0.493,11,-7.069,0.121,0.167,0.0234,0.106,0.301,97.98,"1995","01","01"
18161,"Proterra - Live",9,397720,"['Runrig']","['0ddfjKqJfbSiddqOvpZRWu']",0.427,0.863,6,-5.556,0.0461,0.00344,0.00079,0.379,0.274,97.983,"2008","06","01"
12914,"You've Got Me Crying Again",8,163627,"['Brenda Lee']","['4cPHsZM98sKzmV26wlwD2W']",0.539,0.263,5,-9.71,0.0264,0.61,1.02e-05,0.241,0.393,99.976,"1962","02","12"
21026,"Sabor a Nada",7,148147,"['Violeta Rivas']","['37wvb2slf0x1R2W9xIUsWw']",0.333,0.497,5,-4.554,0.0299,0.607,0,0.2,0.503,102.775,"1964","09","06"
27168,"Bang Sing",12,275800,"['Pause']","['1pTiPuAABytFjsXsUwgsNE']",0.379,0.162,9,-10.06,0.0278,0.901,0.00733,0.15,0.0946,81.704,"1999",NA,NA
1728,"Anda Luzia",14,157867,"['Maria Bethânia']","['3f5VCwd57gZsqMad28jyLV']",0.442,0.195,7,-15.685,0.0414,0.81,0.00169,0.101,0.607,169.249,"1965",NA,NA
22319,"Seen Sin",40,275880,"['Willy Crook']","['0OdeZASgfypHefnghEjCAD']",0.768,0.496,7,-10.788,0.0319,0.258,0.0172,0.122,0.883,112.935,"1997","05","20"
18627,"She's A Lady",32,172493,"['Tom Jones']","['1T0wRBO0CK0vK8ouUMqEl5']",0.455,0.844,11,-8.193,0.2,0.23,0.000389,0.458,0.531,119.643,"1997","10","13"
28267,"Lordy Lordy",36,189187,"['Brave Giant']","['2J3Qnw4T7Pv6yYhpibR0Lh']",0.579,0.921,9,-3.985,0.0503,0.00871,2.96e-06,0.0766,0.349,178.077,"2016","04","28"
10634,"Me Recordaras",37,198387,"['Los Rebujitos']","['6v8MdMs2ByHLXUdWonWFPK']",0.842,0.707,7,-4.387,0.0306,0.584,2.12e-05,0.0899,0.712,119.016,"2008","11","17"
5563,"他一個人",22,264532,"['Eason Chan']","['2QcZxAgcs2I1q7CtCkl6MI']",0.491,0.56,4,-5.661,0.0394,0.744,0,0.106,0.36,166.032,"2001","11","08"
29389,"Genesis Ch.1. V.32",30,209173,"['The Alan Parsons Project']","['2m62cc253Xvd9qYQ8d2X3d']",0.526,0.582,2,-9.747,0.0372,0.256,0.984,0.11,0.162,126.615,"1977",NA,NA
14552,"This I Promise You",70,284760,"['*NSYNC']","['6Ff53KvcvAj5U7Z1vojB5o']",0.55,0.587,2,-6.279,0.0329,0.354,0,0.128,0.466,165.975,"2000","03","21"
2651,"Cinta Abadi (feat. Elvy Sukaesih)",24,177377,"['Rhoma Irama', 'Elvy Sukaesih']","['4rlC2lgVD1tfilqgJxEPIW', '0yXW1N9QI9cp5Lw2Wdle8Q']",0.351,0.305,9,-13.387,0.0486,0.363,0.0317,0.167,0.331,78.158,"1975","01","01"
34,"Presion Psicologica",9,283573,"['Rokabanda']","['7lg1pKSnzEYsVk5YVB3yzu']",0.837,0.892,7,-4.784,0.0634,0.468,2.58e-05,0.33,0.947,140.971,"1994",NA,NA
647,"Paradise (Mix Cut) - Original Mix",4,57307,"['Alexander Popov', 'LTN', 'Christina Novelli']","['4zNhfG6i4QlfUuzt1hBGu2', '2IK99qf3aYxFWkgCkc7kQ3', '1dbzT291PCwwYJK0l3Tr1n']",0.613,0.899,6,-6.828,0.053,0.029,0.000113,0.458,0.844,133.942,"2015","12","18"
6305,"Modern Girl",37,217467,"['Sheena Easton']","['5dcOK4stT4JDkP6Dqhbz5s']",0.679,0.661,0,-12.017,0.0862,0.467,1.83e-05,0.193,0.823,119.596,"1981",NA,NA
27952,"Il farmacista",64,251634,"['Max Gazzé']","['1h5O32I1o0VOnpLmKXLfRa']",0.617,0.808,1,-7.353,0.0364,0.0327,1.44e-05,0.108,0.878,143.98,"2021","03","03"
11148,"Sweet And Lovely",19,192893,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']",0.483,0.264,5,-10.718,0.032,0.789,0,0.108,0.371,99.783,"1958","01","01"
24846,"Mi Santa Cruz",13,202378,"['Los Kjarkas']","['0tkboyBYNymYytYlb9EXkN']",0.442,0.738,7,-12.84,0.0522,0.521,6.97e-06,0.34,0.942,170.485,"1987","07","29"
29012,"Nidagher Khara Taape",0,250947,"['Haimanti Sukla']","['2BY2Ube13Eo5u7xu20QApy']",0.354,0.204,7,-13.958,0.0323,0.976,0.00287,0.122,0.171,133.623,"1947","12","01"
23894,"Poor Man's Moody Blues",46,417587,"['Barclay James Harvest']","['2pVMD4bFwl4AyoYyyo51Qg']",0.328,0.358,7,-11.604,0.0313,0.424,0.00015,0.11,0.139,119.117,"1977",NA,NA
18389,"曲終人散",47,270000,"['Phil Chang']","['7g65zUBhUAbiu4pAcoyWRd']",0.321,0.645,4,-6.045,0.0368,0.302,0,0.336,0.377,179.315,"1998",NA,NA
19514,"Esta Tarde Ví Llover",18,169720,"['Tito Rodriguez']","['10n4KkyM4UDt4pf9H4aDlS']",0.354,0.494,2,-8.51,0.0323,0.672,3.81e-06,0.353,0.346,79.879,"1968","12","31"
20366,"Seguía Lloviendo Afuera",44,211107,"['Emmanuel']","['2DmYtFBKcxb3ajwWWgA576']",0.73,0.488,9,-16.005,0.0344,0.0488,2.32e-05,0.141,0.776,125.186,"1990",NA,NA
23323,"תיבת הזמרה נפרדת - בהופעה",6,251507,"['Yoni Rechter', 'Haim Zinovich', 'Yuval Zamir']","['05YG290otZjn1UMHXjEqxh', '5USAxB0O11fHPZDMxZfw6N', '5KIcLShsgaEzJkHL99Yxkb']",0.482,0.294,1,-11.263,0.0529,0.697,0,0.679,0.365,83.42,"1991","01","01"
22878,"I've Got A Winner In You",32,157027,"['Don Williams']","['4Ti0EKl2PVEms2NRMVGqNe']",0.618,0.327,4,-16.065,0.0319,0.913,0.131,0.134,0.758,136.433,"1977","09","13"
8626,"Rin Raja - Juan Tástico",43,109213,"['31 Minutos']","['1EgVsKobLzbNgILxx9wrVG']",0.771,0.859,0,-6.917,0.0556,0.261,0,0.264,0.899,112.063,"2004",NA,NA
20141,"Usire Usire[Sonu Nigam]",28,340349,"['Sonu Nigam']","['1dVygo6tRFXC8CSWURQJq2']",0.742,0.466,4,-8.946,0.037,0.435,3.69e-06,0.18,0.353,117.874,"2001","10","28"
525,"Everybody Loves Me, Baby",33,216333,"['Don McLean']","['1gRNBaI4yn6wCCTvRhGWh8']",0.583,0.759,6,-10.761,0.0312,0.402,0,0.792,0.974,138.183,"1971",NA,NA
22677,"Can U Help Me",50,335867,"['Usher']","['23zg3TcAtWQy7J6upgbUnj']",0.601,0.623,8,-6.43,0.0348,0.534,0,0.307,0.243,120.049,"2001","08","07"
19386,"Young Girl",49,191267,"['Gary Puckett & The Union Gap']","['4asCC4oxQcDzFXhCth2SgQ']",0.441,0.555,3,-8.227,0.034,0.664,0,0.162,0.462,119.426,"1968",NA,NA
24864,"Magam adom",25,174813,"['Quimby']","['3ZPq4IH5ZDJKwx5dBQQhBO']",0.709,0.918,5,-5.42,0.0619,0.268,0.465,0.191,0.358,110.019,"2005","12","01"
14116,"Que Dure Para Sempre",37,282867,"['Negritude Junior']","['3YBaTAcy9PQpIbuRQTbD8F']",0.571,0.431,0,-13.063,0.037,0.278,0,0.188,0.546,123.615,"1997","01","01"
949,"I Still Do",49,196107,"['The Cranberries']","['7t0rwkOPGlDPEhaOcVtOt9']",0.428,0.436,4,-11.754,0.0313,0.264,4.02e-05,0.11,0.159,117.649,"1993","03","01"
24542,"Fool For You - Tonton Remix",3,224257,"['Kilter', 'Micah Jey', 'Tonton']","['2syYGtINPRno1nxxil7UcJ', '59PdCvofSytil6D084I4Bw', '684WvgToMMqD3BStQUVdyE']",0.509,0.82,4,-4.991,0.0603,0.0041,0.000118,0.238,0.118,180.018,"2016","12","23"
22002,"歌頌者",46,309341,"['吳青峰']","['5a5vu4RzsAHdKN0aYyblZ8']",0.5,0.366,9,-8.665,0.0424,0.423,0,0.433,0.263,135.817,"2019","04","12"
9460,"Get Back or You'll Fall",2,190827,"['Picture']","['2thcNpARINMX4i8f73jqtf']",0.237,0.977,8,-4.029,0.121,3.12e-05,0.00247,0.87,0.0967,130.137,"2018","10","26"
7093,"Niña",22,171173,"['Cheo Feliciano', 'Joe Cuba Sextet']","['1Ypa8o8muvDcgOt1YYtcOC', '7glnjTMVq4r8iNugFbuIqj']",0.605,0.778,2,-6.9,0.0447,0.729,0.00151,0.245,0.765,114.176,"1992","12","31"
1647,"מי יבנה בית",5,75293,"['Ofra Haza']","['6tOL5L1TlmBLdFMeEoXgae']",0.783,0.441,0,-17.098,0.0456,0.77,0.223,0.112,0.976,135.255,"1982","11","01"
5719,"Little community church",0,167833,"['Bill Monroe & His Blue Grass Boys', 'Bill Monroe']","['64vAECmFoB6mi7n1zTRwR8', '5CWbfANRpZbnxdstzcNg5H']",0.769,0.223,6,-11.491,0.039,0.985,4.11e-06,0.156,0.61,98.476,"1945",NA,NA
12595,"The Swamp Song (Excerpt 1) - Remastered",40,44627,"['Oasis']","['2DaxqgrOhkeH0fpeiQq2f4']",0.278,0.702,10,-5.683,0.0474,6.93e-05,0.65,0.236,0.166,143.126,"1995",NA,NA
15357,"DOSIS",60,219189,"['Dvicio', 'Reik', 'ChocQuibTown']","['2KxjMGXFgX1vt9grpbD3xI', '0vR2qb8m9WHeZ5ByCbimq2', '6tkyhGe9hGI3Lcfo4gVh6Z']",0.748,0.775,4,-6.068,0.0492,0.15,0,0.158,0.776,107.946,"2020","03","19"
2820,"Down The Road Apiece",29,176027,"['The Rolling Stones']","['22bE4uQ6baNwSHPVcDxLCe']",0.393,0.771,2,-9.931,0.0491,0.593,0.000125,0.0652,0.924,178.385,"1965","01","15"
9890,"Weak",42,211507,"['Skunk Anansie']","['5HlXA01kcjssYDT7EoqUJF']",0.32,0.745,4,-6.393,0.0493,0.0103,2.79e-06,0.257,0.504,188.78,"1995",NA,NA
17518,"Taste of Bitter Love",46,278627,"['Gladys Knight & The Pips']","['0TF2NxkJZPQoX1H53rEFM1']",0.753,0.826,7,-5.547,0.0391,0.192,0.00936,0.0568,0.676,109.283,"1980",NA,NA
1633,"Take Me Where The Sun Is Shining - Summer Mix",22,237440,"['Coleske']","['1kvojAelBSdRifLDP0yd1k']",0.596,0.828,8,-6.341,0.0333,0.124,1.41e-06,0.296,0.894,92.114,"1996","03","14"
23180,"Ever Fallen in Love (With Someone You Shouldn't've)?",49,162293,"['Buzzcocks']","['2DxlS3lTLFIq70S7ap5H3y']",0.259,0.737,4,-11.487,0.0401,0.0657,5.36e-06,0.0521,0.859,175.068,"1991","09","23"
1062,"Snake Eyes",39,195667,"['The Alan Parsons Project']","['2m62cc253Xvd9qYQ8d2X3d']",0.651,0.598,4,-9.104,0.0541,0.334,2.01e-06,0.273,0.905,75.848,"1980","11","01"
5262,"Ddoje stelle so' cadute",1,215197,"['Claudio Villa']","['2r4iOKmxTQU9s361Yt3gq1']",0.252,0.218,2,-11.664,0.038,0.971,0.241,0.294,0.2,143.604,"1942","11","13"
28125,"But Beautiful (with Paul Weston & His Music From Hollywood)",6,204093,"['Doris Day', 'Paul Weston And His Orchestra']","['3ESG6pj6a0LvUKklENalT6', '3EVyH5tLgdq62aXTdKfzey']",0.348,0.0444,1,-19.378,0.0346,0.969,2.61e-05,0.103,0.108,66.2,"1956","12","17"
12187,"Chapter 4.17 - Król Maciuś na wyspie bezludnej",0,134800,"['Janusz Korczak']","['4hLtcEEpjCmBtTnDdzRV4J']",0.713,0.218,1,-22.376,0.947,0.767,0,0.172,0.505,111.296,"1923","12","27"
366,"Waltz #2 (XO)",59,280107,"['Elliott Smith']","['2ApaG60P4r0yhBoDCGD8YG']",0.633,0.49,10,-7.668,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,"1998","01","01"
5954,"Hey Stoopid",47,273933,"['Alice Cooper']","['3EhbVgyfGd7HkpsagwL9GS']",0.47,0.939,7,-7.782,0.0599,0.00511,0.00102,0.51,0.3,129.896,"1991","07","02"
10181,"Сагапо",23,171160,"['Амет']","['4Iye2oRvURDbNBLlWhnxFC']",0.777,0.852,9,-4.494,0.169,0.222,0.000183,0.0503,0.888,175.986,"2014",NA,NA
11448,"Realm Of Chaos",6,168933,"['Bolt Thrower']","['3EbMlZ7ZKmFWPTHrLzpzvs']",0.169,0.981,9,-9.079,0.17,4.52e-05,0.0888,0.154,0.0395,183.939,"1989",NA,NA
29227,"Milkshake",57,182813,"['Kelis']","['0IF46mUS8NXjgHabxk2MCM']",0.887,0.774,1,-6.108,0.0434,0.00933,0.0213,0.159,0.826,113,"2008",NA,NA
16780,"Vamos A La Playa (Radio Edit)",37,177865,"['Loona']","['7ugN9bU7x54gVI2295brJF']",0.7,0.959,9,-4.483,0.0499,0.103,0,0.411,0.877,131.005,"2010","09","20"
17110,"Sugar",26,153800,"['System Of A Down']","['5eAWCfyUhZtHHtBdNk56l1']",0.446,0.89,1,-2.74,0.25,0.00187,0.00109,0.266,0.571,131.083,"1998",NA,NA
26694,"254.13.26",25,250387,"['Mecano']","['5BMgsAFg8rZQc3tqs5BB8G']",0.578,0.874,7,-6.274,0.0898,0.00612,0.115,0.136,0.786,137.116,"1982",NA,NA
19519,"El Moro de Cumpas",38,196667,"['Los Broncos de Reynosa']","['3fzjCvgvfaez28s4JTabRS']",0.693,0.462,2,-7.79,0.0514,0.589,0,0.342,0.851,128.819,"1990","10","18"
13455,"Another Midnight",31,236293,"['The Tragically Hip']","['0YMeriqrS3zgsX24nfY0F0']",0.578,0.702,2,-10.677,0.0279,0.00598,1.9e-06,0.0497,0.653,133.515,"1989","01","01"
10923,"גנרל",9,154800,"['Aviv Geffen']","['73ieysHN7XpJYEnEAYsO3K']",0.379,0.798,1,-10.51,0.0524,0.000548,1.8e-06,0.0535,0.267,148.763,"1992","05","28"
28411,"Každý ráno",49,241313,"['Chinaski']","['5zAfxm1qJy2tnVNhRcKbGo']",0.562,0.65,8,-5.912,0.0299,0.00623,0,0.0918,0.171,120.088,"2018","06","15"
3444,"Nie ukrywaj, wszystko wiem",19,176733,"['Breakout']","['58QcZdfYvMMR3ErdgytWy7']",0.568,0.465,2,-11.627,0.0405,0.308,0.000162,0.0532,0.593,125.275,"1969",NA,NA
819,"Gago Apaixonado",27,162427,"['Noel Rosa', 'Nuno Roland']","['2rF7JpzIpgWtpVMuPouhIl', '1jyFtsnDILyGcFynunTRzN']",0.435,0.195,3,-18.128,0.113,0.992,0.98,0.557,0.618,65.629,"1950",NA,NA
26988,"Wango Tango",47,289307,"['Ted Nugent']","['21ysNsPzHdqYN2fQ75ZswG']",0.494,0.939,2,-6.889,0.296,0.0385,0.000546,0.708,0.552,171.233,"1981",NA,NA
21914,"لعبة الايام",21,657059,"['Warda']","['3myefQO8upDe4aNxjTFddr']",0.338,0.181,4,-9.732,0.0349,0.901,0,0.164,0.124,100.907,"1960","01","01"
17312,"The World Is Crazy - Original Mix",1,283279,"['Supernova']","['1vpJBCwcAMbetCwtn2KPEG']",0.864,0.744,7,-9.562,0.118,0.182,0.142,0.0868,0.251,122.016,"2019","04","12"
21830,"My Bag",33,235893,"['Lloyd Cole and the Commotions']","['6juuiuCv8jRHZOcvP2BqKp']",0.739,0.594,2,-13.336,0.031,0.0204,0.000136,0.179,0.967,129.032,"1987","01","01"
29414,"Goldene Hochzeit (1. Teil)",14,188013,"['Kliby Und Caroline']","['5Uatz57u7vTcIp12rIXCuc']",0.694,0.597,7,-15.358,0.943,0.91,0,0.927,0.359,107.91,"1990","01","01"
15704,"They Can't Take That Away From Me",21,172453,"['Margaret Whiting']","['5ZGDxHhju6eE8ja4IyGe87']",0.688,0.154,0,-12.901,0.0578,0.688,0,0.209,0.566,124.798,"1961","01","01"
29924,"Nevermore - Live BBC Session, London / April 1974",26,87893,"['Queen']","['1dfeR4HaWDbWqFHLkxsg1d']",0.417,0.31,5,-11.083,0.0332,0.938,3.3e-05,0.1,0.546,123.421,"1974","03","08"
4074,"Ahmad's Blues",35,444227,"['Miles Davis Quintet']","['71Ur25Abq58vksqJINpGdx']",0.554,0.412,6,-14.048,0.0495,0.504,0.534,0.166,0.457,116.631,"1959",NA,NA
3389,"Amor A La Fuerza, No",3,161627,"['La Sonora Matancera']","['01p7Homi0d4XxZ06f2NYYD']",0.792,0.353,9,-10.696,0.0901,0.403,2.45e-05,0.169,0.888,136.68,"1957","01","01"
17765,"Dulcemente Me Recuerdas",17,185200,"['Los Manseros Santiagueños']","['0IAWTLWnUIzKVQDTGoYJk2']",0.492,0.377,10,-6.904,0.0409,0.856,0,0.122,0.931,156.7,"1976","07","21"
8960,"Söguþráður",1,124645,"['Ýmsir leikarar']","['5HfrcquJcNdNmlooW0kUxq']",0.53,0.69,2,-14.346,0.859,0.255,0.00017,0.362,0.576,88.304,"1975","01","01"
