"iid","date","score","type"
"63084_20170502","05/02/2017 12:00:00 AM","-1","Reinspection/Followup"
"63084_20180607","06/07/2018 12:00:00 AM","63","Routine - Unscheduled"
"63084_20180608","06/08/2018 12:00:00 AM","-1","Reinspection/Followup"
"63084_20180622","06/22/2018 12:00:00 AM","-1","Reinspection/Followup"
"63084_20190827","08/27/2019 12:00:00 AM","84","Routine - Unscheduled"
"63095_20171221","12/21/2017 12:00:00 AM","98","Routine - Unscheduled"
"63095_20180628","06/28/2018 12:00:00 AM","-1","Complaint"
"63112_20180130","01/30/2018 12:00:00 AM","92","Routine - Unscheduled"
"63119_20180605","06/05/2018 12:00:00 AM","96","Routine - Unscheduled"
"63121_20180611","06/11/2018 12:00:00 AM","81","Routine - Unscheduled"
"63121_20180620","06/20/2018 12:00:00 AM","-1","Reinspection/Followup"
"63121_20190605","06/05/2019 12:00:00 AM","86","Routine - Unscheduled"
"63136_20161109","11/09/2016 12:00:00 AM","96","Routine - Unscheduled"
"63136_20180119","01/19/2018 12:00:00 AM","98","Routine - Unscheduled"
"63150_20170809","08/09/2017 12:00:00 AM","72","Routine - Unscheduled"
"63150_20170831","08/31/2017 12:00:00 AM","-1","Reinspection/Followup"
"63156_20170802","08/02/2017 12:00:00 AM","81","Routine - Unscheduled"
"63156_20170905","09/05/2017 12:00:00 AM","-1","Reinspection/Followup"
"63156_20180212","02/12/2018 12:00:00 AM","-1","New Ownership"
"63156_20180214","02/14/2018 12:00:00 AM","-1","New Ownership - Followup"
"63156_20181017","10/17/2018 12:00:00 AM","84","Routine - Unscheduled"
"63156_20181024","10/24/2018 12:00:00 AM","-1","Reinspection/Followup"
"63169_20161230","12/30/2016 12:00:00 AM","81","Routine - Unscheduled"
"63169_20170106","01/06/2017 12:00:00 AM","-1","Reinspection/Followup"
"63169_20171115","11/15/2017 12:00:00 AM","88","Routine - Unscheduled"
"63169_20180717","07/17/2018 12:00:00 AM","88","Routine - Unscheduled"
"63169_20190708","07/08/2019 12:00:00 AM","92","Routine - Unscheduled"
"63191_20170111","01/11/2017 12:00:00 AM","80","Routine - Unscheduled"
"63191_20170126","01/26/2017 12:00:00 AM","-1","Reinspection/Followup"
"63191_20180312","03/12/2018 12:00:00 AM","84","Routine - Unscheduled"
"63191_20180313","03/13/2018 12:00:00 AM","-1","Non-inspection site visit"
"63191_20180321","03/21/2018 12:00:00 AM","-1","Reinspection/Followup"
"63191_20190321","03/21/2019 12:00:00 AM","88","Routine - Unscheduled"
"631_20180314","03/14/2018 12:00:00 AM","87","Routine - Unscheduled"
"631_20180322","03/22/2018 12:00:00 AM","-1","Reinspection/Followup"
"631_20180709","07/09/2018 12:00:00 AM","87","Routine - Unscheduled"
"631_20181109","11/09/2018 12:00:00 AM","-1","Complaint"
"631_20190717","07/17/2019 12:00:00 AM","81","Routine - Unscheduled"
"631_20190730","07/30/2019 12:00:00 AM","-1","Reinspection/Followup"
"63210_20170422","04/22/2017 12:00:00 AM","89","Routine - Unscheduled"
"63210_20170425","04/25/2017 12:00:00 AM","-1","Reinspection/Followup"
"63210_20170511","05/11/2017 12:00:00 AM","-1","Reinspection/Followup"
"63210_20190327","03/27/2019 12:00:00 AM","-1","Structural Inspection"
"63248_20170719","07/19/2017 12:00:00 AM","94","Routine - Unscheduled"
"63248_20190529","05/29/2019 12:00:00 AM","100","Routine - Unscheduled"
"63256_20170407","04/07/2017 12:00:00 AM","60","Routine - Unscheduled"
"63256_20170410","04/10/2017 12:00:00 AM","-1","Reinspection/Followup"
"63256_20180509","05/09/2018 12:00:00 AM","87","Routine - Unscheduled"
"63256_20180530","05/30/2018 12:00:00 AM","-1","Reinspection/Followup"
"63265_20170906","09/06/2017 12:00:00 AM","85","Routine - Unscheduled"
"63265_20170929","09/29/2017 12:00:00 AM","-1","Reinspection/Followup"
"63265_20171109","11/09/2017 12:00:00 AM","-1","Reinspection/Followup"
"63265_20180627","06/27/2018 12:00:00 AM","88","Routine - Unscheduled"
"63280_20161128","11/28/2016 12:00:00 AM","82","Routine - Unscheduled"
"63280_20161205","12/05/2016 12:00:00 AM","-1","Reinspection/Followup"
"63280_20171013","10/13/2017 12:00:00 AM","81","Routine - Unscheduled"
"63280_20171018","10/18/2017 12:00:00 AM","-1","Reinspection/Followup"
"63280_20190516","05/16/2019 12:00:00 AM","75","Routine - Unscheduled"
"63280_20190517","05/17/2019 12:00:00 AM","-1","Reinspection/Followup"
"63286_20170425","04/25/2017 12:00:00 AM","85","Routine - Unscheduled"
"63286_20170605","06/05/2017 12:00:00 AM","-1","Non-inspection site visit"
"63286_20170621","06/21/2017 12:00:00 AM","-1","Non-inspection site visit"
"63286_20170626","06/26/2017 12:00:00 AM","-1","Non-inspection site visit"
"63286_20171121","11/21/2017 12:00:00 AM","83","Routine - Unscheduled"
"63286_20190326","03/26/2019 12:00:00 AM","79","Routine - Unscheduled"
"63287_20170612","06/12/2017 12:00:00 AM","65","Routine - Unscheduled"
"63287_20181015","10/15/2018 12:00:00 AM","86","Routine - Unscheduled"
"63287_20181218","12/18/2018 12:00:00 AM","-1","Complaint"
"63297_20190520","05/20/2019 12:00:00 AM","98","Routine - Unscheduled"
"63303_20180917","09/17/2018 12:00:00 AM","81","Routine - Unscheduled"
"63304_20170202","02/02/2017 12:00:00 AM","100","Routine - Unscheduled"
"63304_20180327","03/27/2018 12:00:00 AM","96","Routine - Unscheduled"
"63406_20171227","12/27/2017 12:00:00 AM","92","Routine - Unscheduled"
"63406_20180103","01/03/2018 12:00:00 AM","-1","Reinspection/Followup"
"63413_20170202","02/02/2017 12:00:00 AM","94","Routine - Unscheduled"
"63413_20170705","07/05/2017 12:00:00 AM","-1","Complaint"
"63413_20170706","07/06/2017 12:00:00 AM","-1","Complaint Reinspection/Followup"
"63413_20171030","10/30/2017 12:00:00 AM","94","Routine - Unscheduled"
"63413_20171031","10/31/2017 12:00:00 AM","-1","Reinspection/Followup"
"63413_20180522","05/22/2018 12:00:00 AM","90","Routine - Unscheduled"
"63413_20180529","05/29/2018 12:00:00 AM","-1","Reinspection/Followup"
"63413_20190917","09/17/2019 12:00:00 AM","96","Routine - Unscheduled"
"63429_20180822","08/22/2018 12:00:00 AM","87","Routine - Unscheduled"
"63429_20180905","09/05/2018 12:00:00 AM","-1","Reinspection/Followup"
"63447_20161122","11/22/2016 12:00:00 AM","81","Routine - Unscheduled"
"63447_20161208","12/08/2016 12:00:00 AM","-1","Reinspection/Followup"
"63447_20171106","11/06/2017 12:00:00 AM","86","Routine - Unscheduled"
"63447_20190412","04/12/2019 12:00:00 AM","88","Routine - Unscheduled"
"63488_20170511","05/11/2017 12:00:00 AM","96","Routine - Unscheduled"
"63488_20180322","03/22/2018 12:00:00 AM","94","Routine - Unscheduled"
"63489_20180117","01/17/2018 12:00:00 AM","100","Routine - Unscheduled"
"63489_20190620","06/20/2019 12:00:00 AM","100","Routine - Unscheduled"
"6348_20170119","01/19/2017 12:00:00 AM","100","Routine - Unscheduled"
"6348_20171108","11/08/2017 12:00:00 AM","100","Routine - Unscheduled"
"6348_20180828","08/28/2018 12:00:00 AM","100","Routine - Unscheduled"
"6348_20190813","08/13/2019 12:00:00 AM","96","Routine - Unscheduled"
"63493_20170112","01/12/2017 12:00:00 AM","89","Routine - Unscheduled"
"63493_20171228","12/28/2017 12:00:00 AM","78","Routine - Unscheduled"
"63493_20180102","01/02/2018 12:00:00 AM","-1","Reinspection/Followup"
"63493_20180112","01/12/2018 12:00:00 AM","-1","Reinspection/Followup"
"63493_20190613","06/13/2019 12:00:00 AM","83","Routine - Unscheduled"
"63493_20190712","07/12/2019 12:00:00 AM","-1","Reinspection/Followup"
"63503_20170929","09/29/2017 12:00:00 AM","88","Routine - Unscheduled"
"63503_20171011","10/11/2017 12:00:00 AM","-1","Reinspection/Followup"
"63503_20180604","06/04/2018 12:00:00 AM","96","Routine - Unscheduled"
"63503_20180615","06/15/2018 12:00:00 AM","-1","Non-inspection site visit"
"63554_20161206","12/06/2016 12:00:00 AM","94","Routine - Unscheduled"
"63554_20161216","12/16/2016 12:00:00 AM","-1","Reinspection/Followup"
"63554_20180116","01/16/2018 12:00:00 AM","89","Routine - Unscheduled"
"63554_20190521","05/21/2019 12:00:00 AM","92","Routine - Unscheduled"
"63554_20190529","05/29/2019 12:00:00 AM","-1","Reinspection/Followup"
"6356_20171106","11/06/2017 12:00:00 AM","100","Routine - Unscheduled"
"6356_20181010","10/10/2018 12:00:00 AM","98","Routine - Unscheduled"
"6356_20190710","07/10/2019 12:00:00 AM","96","Routine - Unscheduled"
"63576_20161220","12/20/2016 12:00:00 AM","94","Routine - Unscheduled"
"63576_20170815","08/15/2017 12:00:00 AM","92","Routine - Unscheduled"
"63576_20180105","01/05/2018 12:00:00 AM","94","Routine - Unscheduled"
"63576_20190514","05/14/2019 12:00:00 AM","92","Routine - Unscheduled"
"63597_20170602","06/02/2017 12:00:00 AM","-1","Complaint"
"63597_20170608","06/08/2017 12:00:00 AM","-1","Complaint Reinspection/Followup"
"63597_20171207","12/07/2017 12:00:00 AM","94","Routine - Unscheduled"
"63597_20190220","02/20/2019 12:00:00 AM","90","Routine - Unscheduled"
"63597_20190910","09/10/2019 12:00:00 AM","89","Routine - Unscheduled"
"63597_20190924","09/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"63601_20161007","10/07/2016 12:00:00 AM","80","Routine - Unscheduled"
"63601_20180308","03/08/2018 12:00:00 AM","72","Routine - Unscheduled"
"63601_20180309","03/09/2018 12:00:00 AM","-1","Reinspection/Followup"
"63601_20180314","03/14/2018 12:00:00 AM","-1","Reinspection/Followup"
"63601_20190607","06/07/2019 12:00:00 AM","86","Routine - Unscheduled"
"63601_20190614","06/14/2019 12:00:00 AM","-1","Reinspection/Followup"
"63601_20190624","06/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"63615_20170110","01/10/2017 12:00:00 AM","94","Routine - Unscheduled"
"63615_20171129","11/29/2017 12:00:00 AM","94","Routine - Unscheduled"
"63615_20190514","05/14/2019 12:00:00 AM","94","Routine - Unscheduled"
"63618_20170801","08/01/2017 12:00:00 AM","91","Routine - Unscheduled"
"63618_20170808","08/08/2017 12:00:00 AM","-1","Reinspection/Followup"
"63618_20180201","02/01/2018 12:00:00 AM","100","Routine - Unscheduled"
"63618_20180802","08/02/2018 12:00:00 AM","96","Routine - Unscheduled"
"63619_20170131","01/31/2017 12:00:00 AM","-1","Complaint"
"63619_20170317","03/17/2017 12:00:00 AM","-1","Reinspection/Followup"
"63619_20170321","03/21/2017 12:00:00 AM","-1","Reinspection/Followup"
"63619_20170324","03/24/2017 12:00:00 AM","-1","Reinspection/Followup"
"63619_20170919","09/19/2017 12:00:00 AM","92","Routine - Unscheduled"
"63619_20171003","10/03/2017 12:00:00 AM","-1","Non-inspection site visit"
"63619_20180731","07/31/2018 12:00:00 AM","89","Routine - Unscheduled"
"63619_20180808","08/08/2018 12:00:00 AM","-1","Reinspection/Followup"
"63619_20180906","09/06/2018 12:00:00 AM","-1","Complaint"
"63619_20190516","05/16/2019 12:00:00 AM","-1","Complaint"
"63619_20191002","10/02/2019 12:00:00 AM","-1","Complaint"
"63646_20180503","05/03/2018 12:00:00 AM","98","Routine - Unscheduled"
"63646_20190212","02/12/2019 12:00:00 AM","91","Routine - Unscheduled"
"63646_20191001","10/01/2019 12:00:00 AM","-1","Non-inspection site visit"
"63651_20180418","04/18/2018 12:00:00 AM","100","Routine - Unscheduled"
"63651_20190212","02/12/2019 12:00:00 AM","88","Routine - Unscheduled"
"63652_20180410","04/10/2018 12:00:00 AM","93","Routine - Unscheduled"
"63652_20180418","04/18/2018 12:00:00 AM","-1","Reinspection/Followup"
"63652_20180423","04/23/2018 12:00:00 AM","-1","Reinspection/Followup"
"63652_20190212","02/12/2019 12:00:00 AM","90","Routine - Unscheduled"
"63652_20190904","09/04/2019 12:00:00 AM","94","Routine - Unscheduled"
"63653_20180410","04/10/2018 12:00:00 AM","96","Routine - Unscheduled"
"63653_20180418","04/18/2018 12:00:00 AM","-1","Reinspection/Followup"
"63653_20180423","04/23/2018 12:00:00 AM","-1","Reinspection/Followup"
"63653_20190212","02/12/2019 12:00:00 AM","70","Routine - Unscheduled"
"63653_20190904","09/04/2019 12:00:00 AM","83","Routine - Unscheduled"
"63654_20180410","04/10/2018 12:00:00 AM","100","Routine - Unscheduled"
"63654_20190212","02/12/2019 12:00:00 AM","96","Routine - Unscheduled"
"63713_20170111","01/11/2017 12:00:00 AM","96","Routine - Unscheduled"
"63713_20171215","12/15/2017 12:00:00 AM","96","Routine - Unscheduled"
"63713_20180926","09/26/2018 12:00:00 AM","98","Routine - Unscheduled"
"63755_20161007","10/07/2016 12:00:00 AM","78","Routine - Unscheduled"
"63755_20161017","10/17/2016 12:00:00 AM","-1","Reinspection/Followup"
"63755_20161018","10/18/2016 12:00:00 AM","-1","Reinspection/Followup"
"63755_20161026","10/26/2016 12:00:00 AM","-1","Non-inspection site visit"
"63755_20171024","10/24/2017 12:00:00 AM","84","Routine - Unscheduled"
"63755_20171031","10/31/2017 12:00:00 AM","-1","Reinspection/Followup"
"63755_20180717","07/17/2018 12:00:00 AM","86","Routine - Unscheduled"
"63755_20190814","08/14/2019 12:00:00 AM","68","Routine - Unscheduled"
"63755_20190815","08/15/2019 12:00:00 AM","-1","Reinspection/Followup"
"63755_20190816","08/16/2019 12:00:00 AM","-1","Reinspection/Followup"
"63755_20190823","08/23/2019 12:00:00 AM","-1","Reinspection/Followup"
"63757_20170329","03/29/2017 12:00:00 AM","85","Routine - Unscheduled"
"63757_20170407","04/07/2017 12:00:00 AM","-1","Reinspection/Followup"
"63757_20170419","04/19/2017 12:00:00 AM","-1","Reinspection/Followup"
"63757_20180108","01/08/2018 12:00:00 AM","80","Routine - Unscheduled"
"63757_20180110","01/10/2018 12:00:00 AM","-1","Reinspection/Followup"
"63757_20180111","01/11/2018 12:00:00 AM","-1","Reinspection/Followup"
"63757_20180223","02/23/2018 12:00:00 AM","-1","Reinspection/Followup"
"63757_20180627","06/27/2018 12:00:00 AM","-1","Reinspection/Followup"
"63757_20190606","06/06/2019 12:00:00 AM","88","Routine - Unscheduled"
"63763_20170725","07/25/2017 12:00:00 AM","73","Routine - Unscheduled"
"63763_20170810","08/10/2017 12:00:00 AM","-1","Reinspection/Followup"
"63763_20170905","09/05/2017 12:00:00 AM","-1","Reinspection/Followup"
"63763_20180205","02/05/2018 12:00:00 AM","72","Routine - Unscheduled"
"63763_20180208","02/08/2018 12:00:00 AM","-1","Reinspection/Followup"
"63763_20180213","02/13/2018 12:00:00 AM","-1","Non-inspection site visit"
"63763_20180214","02/14/2018 12:00:00 AM","-1","Non-inspection site visit"
"63763_20180326","03/26/2018 12:00:00 AM","-1","Complaint"
"63763_20180406","04/06/2018 12:00:00 AM","-1","Complaint Reinspection/Followup"
"63763_20181129","11/29/2018 12:00:00 AM","77","Routine - Unscheduled"
"63763_20181214","12/14/2018 12:00:00 AM","-1","Reinspection/Followup"
"63763_20190826","08/26/2019 12:00:00 AM","-1","Complaint"
"63763_20190828","08/28/2019 12:00:00 AM","-1","Reinspection/Followup"
"63763_20190903","09/03/2019 12:00:00 AM","-1","Reinspection/Followup"
"63773_20190311","03/11/2019 12:00:00 AM","80","Routine - Unscheduled"
"63773_20190319","03/19/2019 12:00:00 AM","-1","Reinspection/Followup"
"63773_20190405","04/05/2019 12:00:00 AM","-1","Reinspection/Followup"
"63860_20171113","11/13/2017 12:00:00 AM","92","Routine - Unscheduled"
"63860_20181010","10/10/2018 12:00:00 AM","94","Routine - Unscheduled"
"63860_20190710","07/10/2019 12:00:00 AM","94","Routine - Unscheduled"
"63893_20180517","05/17/2018 12:00:00 AM","88","Routine - Unscheduled"
"63893_20180604","06/04/2018 12:00:00 AM","-1","Reinspection/Followup"
"63893_20190709","07/09/2019 12:00:00 AM","86","Routine - Unscheduled"
"63896_20170120","01/20/2017 12:00:00 AM","89","Routine - Unscheduled"
"63896_20170126","01/26/2017 12:00:00 AM","-1","Reinspection/Followup"
"63897_20161017","10/17/2016 12:00:00 AM","90","Routine - Unscheduled"
"63897_20170919","09/19/2017 12:00:00 AM","94","Routine - Unscheduled"
"63897_20180319","03/19/2018 12:00:00 AM","90","Routine - Unscheduled"
"63897_20190710","07/10/2019 12:00:00 AM","88","Routine - Unscheduled"
"63897_20190712","07/12/2019 12:00:00 AM","-1","Reinspection/Followup"
"63897_20190716","07/16/2019 12:00:00 AM","-1","Reinspection/Followup"
"63918_20180424","04/24/2018 12:00:00 AM","100","Routine - Unscheduled"
"63918_20190214","02/14/2019 12:00:00 AM","-1","Complaint"
"63918_20190823","08/23/2019 12:00:00 AM","92","Routine - Unscheduled"
"63918_20190830","08/30/2019 12:00:00 AM","-1","Reinspection/Followup"
"63940_20170202","02/02/2017 12:00:00 AM","88","Routine - Unscheduled"
"63940_20180102","01/02/2018 12:00:00 AM","86","Routine - Unscheduled"
"63940_20180821","08/21/2018 12:00:00 AM","86","Routine - Unscheduled"
"63940_20190807","08/07/2019 12:00:00 AM","85","Routine - Unscheduled"
"63943_20170105","01/05/2017 12:00:00 AM","100","Routine - Unscheduled"
"63943_20170906","09/06/2017 12:00:00 AM","100","Routine - Unscheduled"
"63943_20180629","06/29/2018 12:00:00 AM","94","Routine - Unscheduled"
"63943_20190712","07/12/2019 12:00:00 AM","100","Routine - Unscheduled"
"63971_20171117","11/17/2017 12:00:00 AM","-1","Reinspection/Followup"
"63971_20190429","04/29/2019 12:00:00 AM","88","Routine - Unscheduled"
"63992_20170112","01/12/2017 12:00:00 AM","98","Routine - Unscheduled"
"63992_20180718","07/18/2018 12:00:00 AM","81","Routine - Unscheduled"
"63992_20180725","07/25/2018 12:00:00 AM","-1","Reinspection/Followup"
"639_20171023","10/23/2017 12:00:00 AM","94","Routine - Unscheduled"
"639_20180206","02/06/2018 12:00:00 AM","-1","Complaint"
"639_20180413","04/13/2018 12:00:00 AM","-1","Complaint Reinspection/Followup"
"639_20180620","06/20/2018 12:00:00 AM","92","Routine - Unscheduled"
"639_20190917","09/17/2019 12:00:00 AM","94","Routine - Unscheduled"
"639_20190926","09/26/2019 12:00:00 AM","-1","Complaint Reinspection/Followup"
"64004_20161230","12/30/2016 12:00:00 AM","96","Routine - Unscheduled"
"64004_20170830","08/30/2017 12:00:00 AM","94","Routine - Unscheduled"
"64004_20180315","03/15/2018 12:00:00 AM","96","Routine - Unscheduled"
"64004_20190509","05/09/2019 12:00:00 AM","92","Routine - Unscheduled"
"64007_20161014","10/14/2016 12:00:00 AM","94","Routine - Unscheduled"
"64007_20170209","02/09/2017 12:00:00 AM","96","Routine - Unscheduled"
"64007_20171026","10/26/2017 12:00:00 AM","-1","Routine - Unscheduled"
"64007_20180222","02/22/2018 12:00:00 AM","-1","Routine - Unscheduled"
"64007_20181018","10/18/2018 12:00:00 AM","-1","Routine - Unscheduled"
"64007_20190301","03/01/2019 12:00:00 AM","92","Routine - Unscheduled"
"64007_20190924","09/24/2019 12:00:00 AM","100","Routine - Unscheduled"
"64008_20161230","12/30/2016 12:00:00 AM","90","Routine - Unscheduled"
"64008_20170303","03/03/2017 12:00:00 AM","100","Routine - Unscheduled"
"64008_20180328","03/28/2018 12:00:00 AM","96","Routine - Unscheduled"
"64021_20180502","05/02/2018 12:00:00 AM","79","Routine - Unscheduled"
"64057_20180618","06/18/2018 12:00:00 AM","92","Routine - Unscheduled"
"64067_20171205","12/05/2017 12:00:00 AM","88","Routine - Unscheduled"
"64067_20181019","10/19/2018 12:00:00 AM","98","Routine - Unscheduled"
"64076_20161205","12/05/2016 12:00:00 AM","88","Routine - Unscheduled"
"64076_20171106","11/06/2017 12:00:00 AM","86","Routine - Unscheduled"
"64076_20171117","11/17/2017 12:00:00 AM","-1","Reinspection/Followup"
"64076_20180710","07/10/2018 12:00:00 AM","94","Routine - Unscheduled"
"64076_20190716","07/16/2019 12:00:00 AM","98","Routine - Unscheduled"
"64092_20161012","10/12/2016 12:00:00 AM","100","Routine - Unscheduled"
